t,mode,link_ok,erpm_left,erpm_right,motor_current,gyro_z,compass_heading,est_x,est_y,est_heading,gt_x,gt_y,gt_heading
340.42,FAILSAFE_BACKTRACK,0,1304.37,1308.27,11.047,0.01994,-3.05113,27.6852,1.7271,-3.07298,29.1669,-2.1231,-3.12981
340.44,FAILSAFE_BACKTRACK,0,1298.9,1304.05,11.182,-0.01399,-3.06447,27.6553,1.725,-3.07307,29.1372,-2.1235,-3.12983
340.46,FAILSAFE_BACKTRACK,0,1309.81,1300.14,10.49,-0.00433,-3.03839,27.6253,1.7229,-3.07239,29.1075,-2.1238,-3.12984
340.48,FAILSAFE_BACKTRACK,0,1307.86,1302.63,11.88,0.02268,-3.07653,27.5953,1.7208,-3.07203,29.0779,-2.1241,-3.12988
340.5,FAILSAFE_BACKTRACK,0,1304.54,1298.69,11.326,0.01105,-3.09233,27.5654,1.7188,-3.07225,29.0485,-2.1245,-3.12993
340.52,FAILSAFE_BACKTRACK,0,1301.14,1296.21,11.101,-0.0009,-3.07715,27.5356,1.7167,-3.07238,29.0189,-2.1248,-3.12997
340.54,FAILSAFE_BACKTRACK,0,1299.46,1296.56,10.98,0.01174,-3.11219,27.5057,1.7146,-3.07301,28.9894,-2.1252,-3.13002
340.56,FAILSAFE_BACKTRACK,0,1303.78,1304.77,12.128,0.02168,-3.06983,27.4757,1.7126,-3.07252,28.9603,-2.1255,-3.13003
340.58,FAILSAFE_BACKTRACK,0,1301.88,1299.81,11.932,-0.00548,-3.0993,27.4458,1.7105,-3.07319,28.9311,-2.1259,-3.13007
340.6,FAILSAFE_BACKTRACK,0,1305.3,1299.44,10.078,-0.01177,-3.08519,27.4159,1.7085,-3.07369,28.9019,-2.1262,-3.13009
340.62,FAILSAFE_BACKTRACK,0,1304.49,1298.05,11.535,0.00568,-3.0644,27.386,1.7064,-3.07338,28.8725,-2.1265,-3.13008
340.64,FAILSAFE_BACKTRACK,0,1297.0,1302.78,10.764,-0.00116,-3.07601,27.3561,1.7044,-3.07346,28.8432,-2.1269,-3.13009
340.66,FAILSAFE_BACKTRACK,0,1303.66,1299.79,11.299,-0.00045,-3.09782,27.3262,1.7024,-3.074,28.8137,-2.1272,-3.13009
340.68,FAILSAFE_BACKTRACK,0,1301.93,1298.68,11.777,0.01456,-3.10066,27.2963,1.7004,-3.07428,28.7849,-2.1275,-3.13008
340.7,FAILSAFE_BACKTRACK,0,1302.25,1300.62,11.277,0.00335,-3.07086,27.2664,1.6983,-3.07414,28.7557,-2.1279,-3.13005
340.72,FAILSAFE_BACKTRACK,0,1307.87,1304.56,10.637,-0.00134,-3.07678,27.2364,1.6963,-3.07422,28.7264,-2.1282,-3.13003
340.74,FAILSAFE_BACKTRACK,0,1298.32,1296.79,10.403,-0.01537,-3.07779,27.2065,1.6943,-3.0746,28.6967,-2.1286,-3.13
340.76,FAILSAFE_BACKTRACK,0,1294.44,1304.68,11.569,0.01812,-3.07046,27.1767,1.6923,-3.07416,28.6674,-2.1289,-3.12996
340.78,FAILSAFE_BACKTRACK,0,1303.1,1303.28,10.681,0.00717,-3.07724,27.1467,1.6903,-3.07409,28.6379,-2.1292,-3.12993
340.8,FAILSAFE_BACKTRACK,0,1300.63,1301.13,9.72,0.009,-3.06807,27.1168,1.6882,-3.07377,28.6086,-2.1296,-3.12991
340.82,FAILSAFE_BACKTRACK,0,1300.88,1302.04,11.117,0.00021,-3.0523,27.0869,1.6862,-3.0733,28.579,-2.1299,-3.12989
340.84,FAILSAFE_BACKTRACK,0,1306.41,1304.7,10.975,-0.00833,-3.0581,27.0569,1.6841,-3.07314,28.5498,-2.1303,-3.1299
340.86,FAILSAFE_BACKTRACK,0,1304.34,1306.1,10.714,0.00315,-3.06086,27.0269,1.6821,-3.0728,28.52,-2.1306,-3.12991
340.88,FAILSAFE_BACKTRACK,0,1298.46,1303.52,9.532,-0.00314,-3.07779,26.997,1.68,-3.07298,28.491,-2.131,-3.12993
340.9,FAILSAFE_BACKTRACK,0,1302.28,1300.13,11.187,0.00622,-3.09006,26.9671,1.678,-3.07323,28.4615,-2.1313,-3.12995
340.92,FAILSAFE_BACKTRACK,0,1300.21,1296.08,10.473,0.00981,-3.09124,26.9373,1.6759,-3.07343,28.4316,-2.1316,-3.12995
340.94,FAILSAFE_BACKTRACK,0,1298.49,1300.11,10.282,0.00859,-3.05368,26.9074,1.6739,-3.07283,28.4025,-2.132,-3.12996
340.96,FAILSAFE_BACKTRACK,0,1300.63,1299.11,11.278,0.01106,-3.08126,26.8775,1.6718,-3.07279,28.3731,-2.1323,-3.12998
340.98,FAILSAFE_BACKTRACK,0,1297.9,1298.41,11.444,0.01815,-3.10587,26.8477,1.6698,-3.07314,28.3435,-2.1327,-3.13
341.0,FAILSAFE_BACKTRACK,0,1304.76,1310.02,10.1,-0.00229,-3.10309,26.8176,1.6677,-3.07386,28.3139,-2.133,-3.13001
341.02,FAILSAFE_BACKTRACK,0,1295.01,1305.74,10.692,0.01029,-3.07962,26.7877,1.6657,-3.07379,28.2853,-2.1333,-3.13
341.04,FAILSAFE_BACKTRACK,0,1303.99,1303.88,11.607,0.00826,-3.09306,26.7578,1.6637,-3.07403,28.2561,-2.1337,-3.12999
341.06,FAILSAFE_BACKTRACK,0,1292.76,1298.15,11.089,0.00376,-3.10041,26.728,1.6617,-3.07453,28.227,-2.134,-3.12997
341.08,FAILSAFE_BACKTRACK,0,1301.16,1295.83,10.065,-0.01545,-3.08395,26.6981,1.6597,-3.07505,28.1977,-2.1344,-3.12993
341.1,FAILSAFE_BACKTRACK,0,1297.28,1300.19,11.23,0.01548,-3.11328,26.6683,1.6577,-3.07557,28.1683,-2.1347,-3.12988
341.12,FAILSAFE_BACKTRACK,0,1303.94,1293.87,10.759,-0.0022,-3.06043,26.6384,1.6557,-3.07528,28.1394,-2.135,-3.12981
341.14,FAILSAFE_BACKTRACK,0,1294.57,1298.5,11.165,0.02094,-3.07593,26.6086,1.6537,-3.07488,28.1101,-2.1354,-3.12975
341.16,FAILSAFE_BACKTRACK,0,1295.71,1299.1,10.98,0.01831,-3.09793,26.5788,1.6517,-3.07503,28.0811,-2.1357,-3.12971
341.18,FAILSAFE_BACKTRACK,0,1294.32,1301.08,10.747,0.02281,-3.12106,26.549,1.6498,-3.07559,28.0515,-2.1361,-3.12966
341.2,FAILSAFE_BACKTRACK,0,1297.19,1297.36,10.939,0.00776,-3.06271,26.5191,1.6478,-3.07516,28.0222,-2.1364,-3.12958
341.22,FAILSAFE_BACKTRACK,0,1299.62,1304.81,10.693,0.03064,-3.05602,26.4892,1.6458,-3.07414,27.9933,-2.1368,-3.12952
341.24,FAILSAFE_BACKTRACK,0,1302.8,1299.21,11.197,0.01087,-3.04443,26.4593,1.6437,-3.07328,27.9637,-2.1371,-3.1295
341.26,FAILSAFE_BACKTRACK,0,1302.19,1302.19,11.2,0.00442,-3.08944,26.4294,1.6417,-3.07355,27.9339,-2.1375,-3.12951
341.28,FAILSAFE_BACKTRACK,0,1302.04,1291.86,11.23,0.00364,-3.09834,26.3996,1.6397,-3.07401,27.9047,-2.1379,-3.12951
341.3,FAILSAFE_BACKTRACK,0,1300.93,1309.59,11.931,0.01437,-3.03666,26.3696,1.6376,-3.07294,27.8757,-2.1382,-3.12949
341.32,FAILSAFE_BACKTRACK,0,1302.21,1298.61,10.057,0.00537,-3.09786,26.3397,1.6356,-3.0734,27.8461,-2.1386,-3.12951
341.34,FAILSAFE_BACKTRACK,0,1303.52,1303.79,10.792,0.00501,-3.07337,26.3097,1.6335,-3.0733,27.8167,-2.1389,-3.12952
341.36,FAILSAFE_BACKTRACK,0,1306.18,1302.5,11.187,-0.00652,-3.05411,26.2797,1.6315,-3.07301,27.7869,-2.1393,-3.12953
341.38,FAILSAFE_BACKTRACK,0,1302.16,1303.71,9.84,0.01474,-3.09561,26.2498,1.6294,-3.07323,27.7575,-2.1396,-3.12955
341.4,FAILSAFE_BACKTRACK,0,1301.82,1307.53,10.356,0.0021,-3.08893,26.2198,1.6274,-3.07354,27.7284,-2.14,-3.12956
341.42,FAILSAFE_BACKTRACK,0,1297.43,1303.49,10.782,0.01063,-3.10194,26.1899,1.6253,-3.07396,27.6992,-2.1403,-3.12956
341.44,FAILSAFE_BACKTRACK,0,1298.63,1296.91,12.368,0.01732,-3.01021,26.1601,1.6233,-3.0723,27.6695,-2.1407,-3.12956
341.46,FAILSAFE_BACKTRACK,0,1308.52,1300.24,11.412,0.02171,-3.05069,26.1301,1.6212,-3.07141,27.6399,-2.1411,-3.12962
341.48,FAILSAFE_BACKTRACK,0,1301.58,1298.96,10.501,-0.01437,-3.12527,26.1002,1.6191,-3.07288,27.6104,-2.1414,-3.12971
341.5,FAILSAFE_BACKTRACK,0,1304.06,1300.86,10.776,-0.00101,-3.07942,26.0703,1.617,-3.07304,27.5806,-2.1418,-3.12975
341.52,FAILSAFE_BACKTRACK,0,1297.96,1304.14,11.693,-0.00833,-3.08311,26.0404,1.615,-3.07342,27.551,-2.1421,-3.12979
341.54,FAILSAFE_BACKTRACK,0,1299.69,1296.7,11.522,-0.00926,-3.10156,26.0105,1.613,-3.0742,27.5218,-2.1425,-3.12981
341.56,FAILSAFE_BACKTRACK,0,1305.05,1301.98,12.196,0.01928,-3.06138,25.9806,1.6109,-3.07356,27.4931,-2.1428,-3.12981
341.58,FAILSAFE_BACKTRACK,0,1298.55,1301.01,9.642,-0.00838,-3.0992,25.9507,1.6089,-3.07431,27.4635,-2.1431,-3.12982
341.6,FAILSAFE_BACKTRACK,0,1301.88,1302.77,10.393,0.00129,-3.06476,25.9208,1.6069,-3.07407,27.4343,-2.1435,-3.12982
341.62,FAILSAFE_BACKTRACK,0,1302.56,1296.4,11.399,-0.00907,-3.07938,25.8909,1.6049,-3.07436,27.4055,-2.1438,-3.12981
341.64,FAILSAFE_BACKTRACK,0,1302.54,1301.58,10.948,0.01106,-3.05206,25.861,1.6029,-3.07366,27.3762,-2.1442,-3.1298
341.66,FAILSAFE_BACKTRACK,0,1305.8,1304.61,10.525,0.00207,-3.07209,25.831,1.6008,-3.07358,27.3469,-2.1445,-3.12982
341.68,FAILSAFE_BACKTRACK,0,1306.84,1296.8,11.169,-0.02491,-3.07044,25.801,1.5988,-3.074,27.3178,-2.1449,-3.12984
341.7,FAILSAFE_BACKTRACK,0,1296.94,1295.49,10.246,0.00304,-3.09017,25.7712,1.5968,-3.0743,27.2879,-2.1452,-3.12984
341.72,FAILSAFE_BACKTRACK,0,1292.29,1307.68,10.997,0.00399,-3.03271,25.7414,1.5947,-3.07332,27.2582,-2.1456,-3.12983
341.74,FAILSAFE_BACKTRACK,0,1308.8,1296.4,10.97,-0.01229,-3.08004,25.7114,1.5927,-3.07371,27.2286,-2.1459,-3.12986
341.76,FAILSAFE_BACKTRACK,0,1309.12,1302.81,10.925,-0.01295,-3.04845,25.6814,1.5907,-3.07341,27.1994,-2.1462,-3.12987
341.78,FAILSAFE_BACKTRACK,0,1301.74,1305.37,11.441,0.00604,-3.06427,25.6514,1.5886,-3.0731,27.17,-2.1466,-3.1299
341.8,FAILSAFE_BACKTRACK,0,1300.66,1292.9,10.905,0.00956,-3.08123,25.6216,1.5866,-3.07309,27.1399,-2.1469,-3.12993
341.82,FAILSAFE_BACKTRACK,0,1302.49,1298.49,10.577,0.01918,-3.08571,25.5917,1.5845,-3.07299,27.1103,-2.1473,-3.12997
341.84,FAILSAFE_BACKTRACK,0,1300.2,1298.76,9.312,-0.0058,-3.04241,25.5619,1.5824,-3.0724,27.0815,-2.1476,-3.13001
341.86,FAILSAFE_BACKTRACK,0,1308.44,1298.2,11.794,0.00768,-3.07016,25.5319,1.5804,-3.0722,27.0523,-2.148,-3.13008
341.88,FAILSAFE_BACKTRACK,0,1305.02,1299.91,11.787,0.00281,-3.06667,25.502,1.5783,-3.07203,27.0225,-2.1483,-3.13015
341.9,FAILSAFE_BACKTRACK,0,1313.14,1297.42,11.133,-0.01404,-3.04866,25.472,1.5762,-3.0718,26.9933,-2.1486,-3.13023
341.92,FAILSAFE_BACKTRACK,0,1292.95,1296.06,11.253,0.00314,-3.05757,25.4422,1.5741,-3.07143,26.9638,-2.149,-3.13033
341.94,FAILSAFE_BACKTRACK,0,1302.92,1299.0,12.423,0.00145,-3.0845,25.4123,1.572,-3.07167,26.9343,-2.1493,-3.13043
341.96,FAILSAFE_BACKTRACK,0,1297.81,1300.75,9.93,-0.01733,-3.07021,25.3825,1.5699,-3.07198,26.9048,-2.1496,-3.13053
341.98,FAILSAFE_BACKTRACK,0,1299.11,1302.23,11.749,-0.01116,-3.10531,25.3526,1.5678,-3.0729,26.8756,-2.1499,-3.13062
342.0,FAILSAFE_BACKTRACK,0,1294.73,1303.02,11.646,-0.0177,-3.06842,25.3227,1.5658,-3.07315,26.8462,-2.1503,-3.13068
342.02,FAILSAFE_BACKTRACK,0,1305.97,1300.67,10.931,-0.00224,-3.0758,25.2928,1.5637,-3.07326,26.8168,-2.1506,-3.13073
342.04,FAILSAFE_BACKTRACK,0,1297.27,1306.94,9.833,-0.01382,-3.06803,25.2629,1.5617,-3.07341,26.7871,-2.1509,-3.13078
342.06,FAILSAFE_BACKTRACK,0,1302.59,1294.62,11.492,0.00411,-3.07503,25.233,1.5597,-3.07336,26.7578,-2.1512,-3.13082
342.08,FAILSAFE_BACKTRACK,0,1306.63,1299.61,10.168,0.00714,-3.11537,25.2031,1.5576,-3.07416,26.7288,-2.1515,-3.13087
342.1,FAILSAFE_BACKTRACK,0,1300.82,1297.71,12.015,0.01718,-3.08856,25.1732,1.5556,-3.07413,26.6995,-2.1519,-3.13089
342.12,FAILSAFE_BACKTRACK,0,1305.67,1301.57,10.949,0.0114,-3.06305,25.1432,1.5536,-3.07366,26.6703,-2.1522,-3.1309
342.14,FAILSAFE_BACKTRACK,0,1301.99,1295.58,11.258,-0.01683,-3.1025,25.1134,1.5516,-3.07461,26.6412,-2.1525,-3.13093
342.16,FAILSAFE_BACKTRACK,0,1313.13,1295.59,10.621,0.00119,-3.0763,25.0834,1.5496,-3.07463,26.6119,-2.1528,-3.13093
342.18,FAILSAFE_BACKTRACK,0,1296.93,1302.44,11.23,0.01359,-3.10186,25.0535,1.5476,-3.07495,26.5827,-2.1531,-3.13093
342.2,FAILSAFE_BACKTRACK,0,1296.39,1305.59,10.826,0.00215,-3.11865,25.0236,1.5456,-3.07586,26.5536,-2.1534,-3.13091
342.22,FAILSAFE_BACKTRACK,0,1302.33,1305.07,10.677,0.00641,-3.07534,24.9936,1.5436,-3.07573,26.5243,-2.1537,-3.13086
342.24,FAILSAFE_BACKTRACK,0,1301.15,1298.26,10.707,0.01362,-3.05911,24.9638,1.5416,-3.0751,26.4952,-2.154,-3.13081
342.26,FAILSAFE_BACKTRACK,0,1310.88,1306.29,10.287,0.01611,-3.07318,24.9337,1.5396,-3.07474,26.4662,-2.1543,-3.13079
342.28,FAILSAFE_BACKTRACK,0,1302.36,1299.4,10.606,0.01625,-3.07855,24.9038,1.5376,-3.0745,26.4369,-2.1547,-3.13078
342.3,FAILSAFE_BACKTRACK,0,1304.89,1309.02,10.067,0.00543,-3.03922,24.8737,1.5356,-3.07361,26.4082,-2.155,-3.13078
342.32,FAILSAFE_BACKTRACK,0,1303.88,1301.21,11.706,0.00412,-3.12064,24.8438,1.5336,-3.07452,26.3791,-2.1553,-3.13081
342.34,FAILSAFE_BACKTRACK,0,1305.27,1305.54,12.062,0.00854,-3.05382,24.8138,1.5315,-3.07392,26.3499,-2.1556,-3.1308
342.36,FAILSAFE_BACKTRACK,0,1300.01,1301.07,10.618,0.0034,-3.07363,24.7839,1.5295,-3.07385,26.3206,-2.1559,-3.13082
342.38,FAILSAFE_BACKTRACK,0,1300.64,1299.65,11.806,0.01868,-3.09766,24.754,1.5275,-3.07399,26.291,-2.1562,-3.13084
342.4,FAILSAFE_BACKTRACK,0,1299.32,1303.03,11.611,0.00014,-3.07848,24.7241,1.5255,-3.07408,26.2617,-2.1566,-3.13086
342.42,FAILSAFE_BACKTRACK,0,1303.04,1305.71,9.991,0.01247,-3.0936,24.6941,1.5234,-3.07428,26.2323,-2.1569,-3.13088
342.44,FAILSAFE_BACKTRACK,0,1302.42,1303.01,10.402,0.00836,-3.0973,24.6642,1.5214,-3.07462,26.2036,-2.1572,-3.13088
342.46,FAILSAFE_BACKTRACK,0,1301.41,1303.91,11.099,-0.00072,-3.09862,24.6342,1.5194,-3.07516,26.1744,-2.1575,-3.13088
342.48,FAILSAFE_BACKTRACK,0,1301.64,1296.45,10.697,0.01902,-3.08969,24.6044,1.5174,-3.0751,26.1448,-2.1578,-3.13087
342.5,FAILSAFE_BACKTRACK,0,1305.48,1301.18,10.678,-0.00376,-3.08284,24.5744,1.5155,-3.07535,26.1155,-2.1581,-3.13087
342.52,FAILSAFE_BACKTRACK,0,1298.57,1299.21,11.348,-0.00585,-3.11944,24.5445,1.5135,-3.07641,26.086,-2.1584,-3.13086
342.54,FAILSAFE_BACKTRACK,0,1303.53,1302.98,11.152,0.01563,-3.11424,24.5146,1.5116,-3.07692,26.0566,-2.1588,-3.13081
342.56,FAILSAFE_BACKTRACK,0,1293.01,1301.52,11.492,0.02406,-3.0732,24.4848,1.5096,-3.07637,26.0273,-2.1591,-3.13073
342.58,FAILSAFE_BACKTRACK,0,1294.56,1296.58,10.869,0.01573,-3.07411,24.455,1.5077,-3.07602,25.9981,-2.1594,-3.13068
342.6,FAILSAFE_BACKTRACK,0,1294.4,1297.2,10.764,0.00219,-3.08451,24.4252,1.5057,-3.07616,25.9687,-2.1597,-3.13064
342.62,FAILSAFE_BACKTRACK,0,1296.39,1298.71,11.859,0.00821,-3.08325,24.3954,1.5038,-3.07615,25.9389,-2.16,-3.1306
342.64,FAILSAFE_BACKTRACK,0,1300.13,1299.9,10.294,0.00223,-3.05081,24.3655,1.5018,-3.07554,25.9102,-2.1604,-3.13055
342.66,FAILSAFE_BACKTRACK,0,1295.07,1296.08,11.595,0.0053,-3.09954,24.3357,1.4998,-3.07595,25.8809,-2.1607,-3.13052
342.68,FAILSAFE_BACKTRACK,0,1297.39,1295.78,11.86,0.00654,-3.07058,24.3059,1.4979,-3.07571,25.8516,-2.161,-3.13048
342.7,FAILSAFE_BACKTRACK,0,1300.84,1290.93,10.309,0.01056,-3.09319,24.2761,1.4959,-3.07589,25.8218,-2.1613,-3.13045
342.72,FAILSAFE_BACKTRACK,0,1303.38,1301.53,10.896,0.01753,-3.07582,24.2461,1.4939,-3.07554,25.7926,-2.1617,-3.13041
342.74,FAILSAFE_BACKTRACK,0,1303.3,1299.45,10.406,0.00839,-3.1296,24.2162,1.492,-3.07658,25.7631,-2.162,-3.13038
342.76,FAILSAFE_BACKTRACK,0,1304.15,1302.93,11.142,0.00372,-3.09124,24.1863,1.49,-3.07682,25.7342,-2.1623,-3.13031
342.78,FAILSAFE_BACKTRACK,0,1292.15,1295.78,10.837,0.00138,-3.08312,24.1565,1.4881,-3.07693,25.7046,-2.1627,-3.13024
342.8,FAILSAFE_BACKTRACK,0,1287.05,1295.34,10.611,0.02275,-3.07538,24.1268,1.4862,-3.07646,25.6746,-2.163,-3.13015
342.82,FAILSAFE_BACKTRACK,0,1304.38,1306.35,12.131,0.00193,-3.08689,24.0968,1.4842,-3.07664,25.6459,-2.1633,-3.13011
342.84,FAILSAFE_BACKTRACK,0,1297.84,1308.79,11.309,0.02505,-3.07487,24.0669,1.4822,-3.07611,25.6166,-2.1637,-3.13005
